,time,code,OPEN,HIGH,LOW,CLOSE,PCT_CHG,VOLUME,AMT,FREE_TURN,rsi,close_deviation,min_volume,is_min
109839,2015-08-27,300320.SZ,8.3,8.43,7.8,8.37,5.28302,8233120.0,67531000.0,3.49074,19.7723277022,-0.268292682927,4685840.0,False
109932,2015-08-27,300414.SZ,50.98,51.77,47.01,50.8,4.07703,1298140.0,64816700.0,6.16108,19.8140105574,-0.275057260487,505000.0,False
109942,2015-08-27,300424.SZ,50.85,51.64,46.38,50.71,4.02051,2061950.0,102907000.0,6.19761,19.7669858989,-0.271967668531,1368000.0,False
110092,2015-08-27,600109.SH,11.65,12.04,10.9,11.93,5.57522,139134000.0,1614830000.0,4.90451,19.3042350075,-0.264578966835,59716600.0,False
110161,2015-08-27,600188.SH,7.9,8.09,7.38,8.03,4.55729,11419200.0,89673000.0,0.385786,17.8605159937,-0.290636042403,8020200.0,False
110170,2015-08-27,600198.SH,19.0,19.48,16.71,19.18,4.46623,32153600.0,592271000.0,6.03268,19.0844654231,-0.298592064363,13193900.0,False
110258,2015-08-27,600300.SH,5.4,5.67,4.95,5.48,4.98084,43890300.0,233725000.0,2.62502,19.8921225378,-0.281782437746,33701700.0,False
110350,2015-08-27,600409.SH,6.95,7.15,6.45,6.96,4.34783,31872700.0,216361000.0,1.72249,19.5101430516,-0.277333610217,30417200.0,False
110424,2015-08-27,600516.SH,7.31,7.57,6.8,7.49,4.46304,58158000.0,424194000.0,3.38293,17.8815763158,-0.293362894476,44572400.0,False
110463,2015-08-27,600562.SH,32.2,33.97,30.3,33.22,5.59441,5946220.0,192849000.0,3.53566,18.9934495464,-0.303410604011,2781080.0,False
110691,2015-08-27,600812.SH,6.46,6.61,5.81,6.49,4.17335,31640000.0,198925000.0,3.07609,18.6483893455,-0.275507925876,19700300.0,False
110703,2015-08-27,600825.SH,8.9,9.55,8.26,9.3,4.8478,33951800.0,306364000.0,3.24932,19.9565998616,-0.279934961868,15833300.0,False
110908,2015-08-27,601777.SH,9.35,9.71,8.91,9.61,5.72057,20823000.0,195449000.0,2.13757,19.5798542665,-0.316525016891,14160800.0,False
110922,2015-08-27,601886.SH,8.95,9.5,8.48,9.08,4.24799,19348900.0,174091000.0,1.67661,19.999294011,-0.277472746081,9218310.0,False
111027,2015-08-27,603611.SH,19.2,19.87,18.72,19.75,5.50214,2434300.0,46997400.0,6.08574,18.7143299276,-0.300191340089,1495200.0,False
111049,2015-08-27,603869.SH,18.5,18.95,17.0,18.85,5.48405,5065780.0,92233400.0,9.37067,19.752315583,-0.295971913574,2187800.0,False
111140,2015-08-28,000338.SZ,8.8,9.35,8.72,9.27,6.92042,56345700.0,506138000.0,2.69317,19.2695909186,-0.513002364066,15942200.0,False
113667,2015-08-28,601608.SH,6.36,6.93,6.25,6.93,10.0,61525000.0,411401000.0,1.49696,19.6227969673,-0.456107993564,24682900.0,False
120775,2015-09-02,300144.SZ,15.0,17.37,14.61,17.37,10.0063,29498800.0,492064000.0,2.41979,16.917400418,-0.650108774474,3775020.0,False
122117,2015-09-02,603338.SH,29.02,34.02,29.02,34.02,9.9903,3890170.0,128632000.0,23.9395,11.0849220024,-0.68895715618,632382.0,False
122774,2015-09-07,002131.SZ,11.55,12.43,11.49,12.0,4.52962,36620900.0,437234000.0,5.92193,19.9180644895,-0.694994090511,2378500.0,False
123553,2015-09-07,300144.SZ,17.78,18.58,17.5,18.1,4.20265,21948100.0,396036000.0,1.80041,18.8833716418,-0.617530217226,3775020.0,False
123637,2015-09-07,300228.SZ,32.9,34.79,32.58,33.44,4.82759,7069760.0,238766000.0,6.46736,18.6576881072,-0.380952821718,814300.0,False
124895,2015-09-07,603338.SH,32.9,37.42,32.88,36.13,6.20223,8150160.0,289086000.0,20.0619,13.7341747936,-0.656478932831,632382.0,False
125112,2015-09-08,000565.SZ,9.63,10.32,9.21,10.1,4.9896,20740400.0,202982000.0,4.78339,18.8617534107,-0.667642897101,8435360.0,False
125750,2015-09-08,002330.SZ,7.94,8.57,7.61,8.45,4.19236,21452300.0,172971000.0,4.90741,19.7347695786,-0.415326068154,2799000.0,False
126644,2015-09-08,300459.SZ,13.41,15.28,13.41,15.28,10.0072,4876280.0,72183500.0,7.36042,15.3710179983,-0.626798231688,1581700.0,False
126854,2015-09-08,600217.SH,6.15,6.49,6.15,6.49,5.01618,18055700.0,114394000.0,2.73241,18.6505284372,-0.271073173471,482200.0,False
127268,2015-09-08,600715.SH,16.5,18.06,16.5,17.93,4.24419,3696040.0,63645500.0,1.64814,18.845292161,-0.247587075115,710200.0,False
129840,2015-09-09,600481.SH,9.29,9.86,8.96,9.78,9.15179,22153200.0,214665000.0,2.73412,19.870806818,-0.508579755295,10080700.0,False
130451,2015-09-09,603338.SH,36.48,39.15,36.04,38.26,6.18929,5841310.0,220085000.0,14.3786,17.447961073,-0.603007019492,632382.0,False
133442,2015-09-11,000560.SZ,8.0,8.69,7.3,8.6,8.1761,15050000.0,124385000.0,3.61855,18.9078647738,-0.56965572458,1871200.0,False
136183,2015-09-14,000517.SZ,4.46,4.91,4.31,4.91,10.0897,138463000.0,664115000.0,4.56151,18.4278767181,-0.67130807337,7481140.0,False
138047,2015-09-14,600310.SH,9.82,10.59,9.63,10.14,5.29595,25018900.0,254740000.0,9.06727,17.9809171378,-0.64635103322,6398750.0,False
142833,2015-09-16,002750.SZ,23.8,25.69,21.91,25.5,9.20771,5639210.0,135683000.0,11.2223,16.9519772113,-0.657924743444,987864.0,False
143241,2015-09-16,300387.SZ,16.4,18.07,16.03,17.62,7.04739,3537290.0,59892000.0,8.65164,18.6979321033,-0.562143558267,870589.0,False
143290,2015-09-16,300436.SZ,57.0,62.65,57.0,62.65,10.0088,1336340.0,79349600.0,4.77265,13.0434139341,-0.502208873633,547430.0,False
143554,2015-09-16,600252.SH,5.73,6.11,5.61,5.99,7.92793,65492200.0,383813000.0,5.99884,11.8604579853,-0.672579190467,28212100.0,False
143603,2015-09-16,600310.SH,8.22,9.99,8.22,9.5,4.05257,67229400.0,586669000.0,8.1217,18.7217155048,-0.630170316302,6398750.0,False
144306,2015-09-16,603077.SH,4.72,5.24,4.49,5.07,6.28931,76500900.0,372981000.0,2.75069,10.910219635,-0.73292596202,14966700.0,False
144351,2015-09-16,603558.SH,14.0,15.31,14.0,15.31,9.98563,1057140.0,15920400.0,3.52379,13.8437347986,-0.579678513089,1057140.0,True
148490,2015-09-18,300079.SZ,7.31,7.57,6.7,7.42,4.65444,101134000.0,720084000.0,8.383,19.2440768266,-0.486594014876,23641100.0,False
150188,2015-09-21,000671.SZ,5.5,5.86,5.25,5.83,5.23466,50400200.0,279866000.0,1.9249,9.3781246074,-0.580454807139,7691620.0,False
151167,2015-09-21,002750.SZ,22.6,24.0,22.25,23.85,5.53097,3714240.0,86579200.0,7.39153,18.5787030847,-0.623977170606,987864.0,False
151888,2015-09-21,600252.SH,5.35,5.89,5.23,5.81,7.79221,121297000.0,691874000.0,3.70346,14.9958038048,-0.626822531955,28212100.0,False
152067,2015-09-21,600485.SH,17.15,18.5,17.0,18.36,7.18039,76637900.0,1360490000.0,4.69755,18.1484814819,-0.363693075483,810400.0,False
152640,2015-09-21,603077.SH,4.65,5.0,4.61,4.95,5.09554,44700100.0,215798000.0,1.60725,14.127309493,-0.697006794393,14966700.0,False
152728,2015-09-21,603968.SH,23.4,25.17,23.01,24.79,4.8203,2851600.0,70066200.0,11.1565,17.0403373733,-0.442627005272,1564120.0,False
153712,2015-09-22,002512.SZ,14.08,15.4,14.08,15.12,8.0,19262400.0,289266000.0,4.52279,12.1789068539,-0.53017214592,2982310.0,False
154398,2015-09-22,300432.SZ,17.67,19.03,17.67,19.03,10.0,23974900.0,450129000.0,26.6388,16.6813647614,-0.640784121261,512000.0,False
155609,2015-09-23,000425.SZ,4.5,4.99,4.4,4.79,4.13043,693561000.0,3300110000.0,9.8106,18.9519726417,-0.596750431452,93430100.0,False
159453,2015-09-24,002698.SZ,18.6,19.6,18.05,19.18,4.7515,10321300.0,194991000.0,1.98474,18.7004332313,-0.363625806666,2536390.0,False
163356,2015-09-25,600687.SH,12.1,13.04,11.86,12.78,5.53262,18902300.0,239305000.0,7.67598,10.5271507209,-0.577576518807,5987640.0,False
163781,2015-09-25,603309.SH,33.9,38.49,33.05,38.14,8.81598,3012070.0,106961000.0,12.0483,19.9341393833,-0.338306731437,1198700.0,False
163854,2015-09-28,000008.SZ,7.99,8.66,7.6,8.45,4.32099,26160800.0,214764000.0,4.08298,13.7048341325,-0.604530350541,3964690.0,False
164805,2015-09-28,002493.SZ,6.68,7.1,6.6,7.03,6.35401,9515930.0,65977500.0,0.466891,18.7669014905,-0.47693452381,3537920.0,False
173208,2015-10-08,002563.SZ,10.34,10.8,10.18,10.6,5.26316,6992340.0,73105800.0,0.381331,17.9532659164,-0.422595053927,881905.0,False
173213,2015-10-08,002568.SZ,41.5,43.95,40.61,42.67,6.14428,5219520.0,221290000.0,2.43286,19.3572659732,-0.445058589432,995875.0,False
174588,2015-10-08,600816.SH,14.99,15.29,14.74,15.07,4.87126,16399200.0,246714000.0,1.44451,18.7821014574,-0.514520883334,5245330.0,False
175936,2015-10-09,002512.SZ,16.35,16.63,15.5,16.63,9.98677,13443200.0,219134000.0,3.15646,17.8786598427,-0.473142295934,3832090.0,False
179151,2015-10-12,300182.SZ,18.03,19.66,17.88,19.12,6.756,15662300.0,296201000.0,2.68495,18.691545348,-0.500254838668,4456510.0,False
179314,2015-10-12,300345.SZ,12.8,13.3,12.08,13.04,4.32,66778600.0,852305000.0,25.9721,16.7402008809,-0.597853574292,7457380.0,False
180288,2015-10-12,601126.SH,14.25,15.37,14.25,15.17,6.45614,3561460.0,53400000.0,0.875941,14.4338502046,-0.411159631247,1098760.0,False
180382,2015-10-12,601929.SH,5.74,6.07,5.62,6.05,4.4905,106293000.0,624677000.0,3.4169,19.1503209765,-0.411764705882,13317900.0,False
183121,2015-10-13,601633.SH,12.43,13.49,12.34,13.19,6.88817,33079700.0,432889000.0,1.64638,19.6924690837,-0.539036835116,6635720.0,False
195341,2015-10-20,002471.SZ,7.98,8.39,7.88,8.39,9.96068,77046100.0,629580000.0,6.4223,15.9331007713,-0.48481778269,24774500.0,False
195715,2015-10-20,300078.SZ,26.62,29.98,26.62,29.98,10.0183,21881900.0,640085000.0,8.16346,19.7090137431,-0.495931131885,1400850.0,False
200850,2015-10-22,002424.SZ,21.03,23.48,21.02,23.2,7.40741,33706400.0,751155000.0,6.18548,19.1845243639,-0.57420645481,4553580.0,False
200972,2015-10-22,002547.SZ,9.5,10.38,9.32,10.24,5.67595,44681000.0,443075000.0,8.5195,11.7054964097,-0.626175047915,7685070.0,False
201746,2015-10-22,600086.SH,12.6,13.35,12.6,13.35,9.96705,29598100.0,392562000.0,8.40182,13.0979268398,-0.602512951825,6959630.0,False
204069,2015-10-23,300098.SZ,12.0,12.94,11.57,12.94,10.034,37196400.0,460373000.0,7.89103,17.0322275649,-0.500819751181,4183650.0,False
206528,2015-10-26,002547.SZ,10.2,11.12,9.84,11.12,9.99011,85512800.0,912833000.0,16.305,16.2815818743,-0.574541350219,7685070.0,False
209925,2015-10-27,300399.SZ,53.99,58.01,52.74,58.01,9.99242,5608030.0,320412000.0,12.618,19.367314628,-0.327829437154,772011.0,False
217261,2015-10-30,002166.SZ,9.81,9.81,9.81,9.81,9.97758,626298.0,6143980.0,0.206427,17.2604190564,-0.620422140107,626298.0,True
226531,2015-11-04,300337.SZ,8.22,8.49,8.09,8.46,4.70297,30793100.0,255831000.0,4.35051,19.2139653147,-0.448266866664,10462300.0,False
226748,2015-11-04,600086.SH,11.5,12.06,11.5,12.05,5.33217,34608800.0,408016000.0,3.27472,18.1708563912,-0.523517665434,9752120.0,False
231721,2015-11-06,002741.SZ,16.7,18.36,16.7,18.36,10.006,16260800.0,289961000.0,18.0675,18.4908016195,-0.567312790903,3474960.0,False
233289,2015-11-06,603939.SH,40.4,43.0,39.19,41.92,5.69844,4678760.0,189520000.0,11.6969,16.5762411806,-0.418690111353,1174670.0,False
237459,2015-11-10,300152.SZ,9.78,10.69,9.74,10.69,9.97942,44389700.0,465282000.0,6.22751,18.1759338693,-0.559756198007,15409000.0,False
240501,2015-11-11,300418.SZ,37.43,41.34,36.18,41.34,10.0053,87946800.0,3497990000.0,32.014,14.7459855435,-0.675186410315,5616310.0,False
247185,2015-11-13,603993.SH,4.85,5.19,4.77,4.97,4.19287,196093000.0,982962000.0,4.54138,8.6025771302,-0.611688413157,37732700.0,False
248637,2015-11-16,300219.SZ,12.82,14.19,12.68,14.14,7.61035,27817700.0,383413000.0,8.0009,18.1856035286,-0.523625031584,5822840.0,False
248835,2015-11-16,300418.SZ,35.61,39.9,35.61,39.38,4.95736,37200800.0,1441840000.0,13.5417,16.1410604957,-0.65810481718,5616310.0,False
257374,2015-11-19,600165.SH,12.41,12.41,12.41,12.41,10.0177,130052.0,1613940.0,0.0268213,13.8933930178,-0.509185469359,130052.0,True
257849,2015-11-19,600730.SH,17.8,19.02,17.8,19.02,10.0058,21572900.0,402449000.0,7.35453,13.7039821212,-0.41275452707,11893500.0,False
260152,2015-11-20,600165.SH,13.65,13.65,13.65,13.65,9.99194,43408.0,592519.0,0.00895225,19.3917923274,-0.45349721744,43408.0,True
260627,2015-11-20,600730.SH,19.98,20.92,19.33,19.83,4.25868,94201000.0,1915550000.0,16.0573,17.3289808854,-0.379138684075,11893500.0,False
261075,2015-11-20,603993.SH,4.68,5.14,4.63,5.14,10.0642,294332000.0,1467620000.0,2.27218,18.3818336538,-0.531321236437,37795000.0,False
280062,2015-12-01,600719.SH,7.4,8.3,7.3,7.99,4.58115,61429200.0,485294000.0,15.1827,16.6083963445,-0.432125088842,11026000.0,False
324288,2015-12-23,600297.SH,12.8,12.8,12.8,12.8,9.96564,87443.0,1119270.0,0.0166558,19.9091646917,-0.289559860132,87443.0,True
348949,2016-01-06,300189.SZ,6.31,6.53,6.28,6.49,4.34084,44581500.0,286386000.0,5.07304,19.019146178,-0.171876993748,26467600.0,False
349731,2016-01-06,600582.SH,6.07,6.37,6.03,6.31,4.29752,32766000.0,204175000.0,1.34959,19.7310214323,-0.252325374726,21784000.0,False
351789,2016-01-07,300222.SZ,21.16,21.16,21.16,21.16,9.97921,1428690.0,30231000.0,0.542618,19.1424491422,-0.384731692424,1428690.0,True
359541,2016-01-12,002329.SZ,16.97,18.47,16.43,17.95,5.7749,17345400.0,303665000.0,4.1673,18.7426026722,-0.299498526801,2671750.0,False
359651,2016-01-12,002439.SZ,21.94,23.42,21.92,22.93,4.65541,18744000.0,427015000.0,3.40577,19.7451967374,-0.247234168281,3952070.0,False
360129,2016-01-12,300140.SZ,16.6,17.45,16.05,17.36,4.26426,9237430.0,155789000.0,3.82436,19.9376905387,-0.266473707561,2113400.0,False
360642,2016-01-12,600191.SH,14.26,15.28,14.26,14.85,4.13745,11768100.0,174557000.0,2.42675,18.3594924333,-0.281828073993,5255700.0,False
361329,2016-01-12,601199.SH,14.0,14.5,13.5,14.37,4.13043,5096640.0,71488700.0,1.08996,18.7972286889,-0.312801874611,1575310.0,False
364428,2016-01-14,000156.SZ,20.5,22.77,20.08,22.4,4.28305,14307000.0,306877000.0,2.61617,19.6929682001,-0.261798049038,4011900.0,False
364674,2016-01-14,000790.SZ,9.48,10.41,9.25,10.3,4.46247,19587800.0,192174000.0,4.57865,18.9875758778,-0.278256604302,5324710.0,False
364932,2016-01-14,002105.SZ,7.2,7.88,7.12,7.86,4.38247,9128670.0,69381800.0,2.47725,19.3577605324,-0.257404695545,4282180.0,False
365044,2016-01-14,002217.SZ,10.8,11.83,10.66,11.7,4.46429,10594600.0,119198000.0,2.82086,17.6499070007,-0.265052294356,2710500.0,False
365614,2016-01-14,300010.SZ,20.4,22.87,19.6,22.58,6.91288,20589800.0,437064000.0,4.84089,19.7744977222,-0.294859783899,8497460.0,False
365738,2016-01-14,300135.SZ,5.22,5.75,5.2,5.7,4.0146,32341600.0,177839000.0,4.56361,18.1029789632,-0.268198741815,10751600.0,False
366226,2016-01-14,600158.SH,15.97,17.11,15.52,16.86,4.00987,37908000.0,619339000.0,5.76551,19.3167490899,-0.262709084946,8068100.0,False
366557,2016-01-14,600565.SH,6.5,7.4,6.42,7.22,4.33526,76091100.0,526503000.0,5.16852,19.4024929608,-0.285396149849,27712400.0,False
366619,2016-01-14,600634.SH,12.6,13.86,12.42,13.77,4.16036,24683000.0,324391000.0,6.20208,17.7459488536,-0.280620641016,6639500.0,False
366712,2016-01-14,600735.SH,13.92,15.18,13.71,15.08,4.5045,11840900.0,172918000.0,3.14925,18.2356929896,-0.304748732135,2455180.0,False
366728,2016-01-14,600751.SH,5.85,6.34,5.7,6.23,4.1806,15750100.0,95937400.0,0.878507,18.50967308,-0.287877921929,3065930.0,False
367046,2016-01-14,603008.SH,14.48,16.15,14.48,15.88,4.26789,6966840.0,107652000.0,3.51378,19.5710012709,-0.270254124351,1250000.0,False
384194,2016-01-25,000605.SZ,17.8,18.56,17.8,18.43,4.12429,11553400.0,210394000.0,9.75501,17.3137149283,-0.322563452243,310900.0,False
395393,2016-01-29,000564.SZ,8.25,8.99,8.1,8.7,4.56731,15993600.0,137610000.0,3.66818,19.5048023216,-0.274969790408,3298200.0,False
58506,2016-03-17,600531.SH,8.06,8.36,7.68,8.36,10.0,76316400.0,613996000.0,25.848,15.5883041913,-0.600868921725,31125000.0,False
61354,2016-03-18,600562.SH,28.37,31.2,28.37,30.53,5.27586,19596000.0,586564000.0,6.47329,16.2563314763,-0.386578259996,2418280.0,False
64152,2016-03-21,600531.SH,8.1,8.99,7.83,8.67,5.60292,214331000.0,1785080000.0,24.1977,18.1043294537,-0.554539382418,31125000.0,False
81014,2016-03-29,600400.SH,9.9,11.21,9.9,10.66,4.61237,28398700.0,307822000.0,5.06757,13.2842418666,-0.417629544647,1802410.0,False
82981,2016-03-30,002768.SZ,33.5,36.39,33.0,36.39,10.006,22294600.0,792300000.0,37.1577,19.8760990875,-0.521294438781,1131260.0,False
95863,2016-04-06,603618.SH,16.51,17.46,16.17,17.46,10.0189,26608300.0,457739000.0,30.3229,19.3652228548,-0.514149762084,2672670.0,False
117577,2016-04-18,600116.SH,10.5,11.28,10.4,10.82,4.64217,68147200.0,744958000.0,23.0226,7.3881442418,-0.653998049342,27662700.0,False
128258,2016-04-22,002727.SZ,20.68,21.95,20.5,21.76,4.56511,8216580.0,174557000.0,4.28113,15.8905763518,-0.438415381638,4915270.0,False
132616,2016-04-25,603019.SH,35.25,37.48,34.6,36.13,6.04638,12089200.0,438836000.0,6.74,5.96767857106,-0.464669363323,3644580.0,False
135809,2016-04-27,000673.SZ,14.99,15.76,14.98,15.41,4.19202,23146100.0,357575000.0,5.57527,14.6803614105,-0.425,3633520.0,False
136134,2016-04-27,002091.SZ,12.67,13.74,12.57,13.26,4.65667,42808300.0,567350000.0,8.10719,19.7139428647,-0.324537720952,15886100.0,False
137107,2016-04-27,300283.SZ,7.76,7.76,7.76,7.76,10.0709,505350.0,3921520.0,0.248738,16.8233889962,-0.244585057192,505350.0,True
139202,2016-04-28,002323.SZ,15.1,15.76,14.05,15.61,4.06667,33990500.0,515903000.0,13.0036,9.62352895253,-0.663287316652,5770970.0,False
139479,2016-04-28,002601.SZ,13.7,15.11,13.31,14.34,4.36681,73254600.0,1056170000.0,12.7018,8.45846891956,-0.724209554581,11749200.0,False
140126,2016-04-28,300466.SZ,24.74,27.42,24.21,27.42,9.98797,18646600.0,502375000.0,31.0776,12.7569273474,-0.623635989294,3276130.0,False
142750,2016-04-29,300249.SZ,9.82,10.58,9.39,10.58,9.97921,10396500.0,108175000.0,3.73897,7.31512462379,-0.572110329208,1726780.0,False
142965,2016-04-29,300466.SZ,28.85,30.16,28.38,30.16,9.99271,19550800.0,578778000.0,32.5847,16.9731569918,-0.573517350604,3276130.0,False
144621,2016-05-03,002062.SZ,5.75,6.0,5.73,5.95,4.20315,14515300.0,85536700.0,1.54139,18.7674624399,-0.243820296117,5909220.0,False
144710,2016-05-03,002151.SZ,26.35,27.35,26.03,27.34,4.31133,5960280.0,160679000.0,2.91952,16.0572142706,-0.294497129217,2124120.0,False
144795,2016-05-03,002236.SZ,13.86,14.54,13.83,14.51,4.61428,45853900.0,656663000.0,2.68355,12.0665010436,-0.529781580141,6821800.0,False
145387,2016-05-03,300044.SZ,14.5,15.39,14.2,15.3,4.43686,18823600.0,281338000.0,8.02772,16.6016766919,-0.332722752846,5924560.0,False
145590,2016-05-03,300249.SZ,10.9,11.41,10.64,11.01,4.06427,34197400.0,376329000.0,12.2986,10.1461614473,-0.539917678277,1726780.0,False
145597,2016-05-03,300256.SZ,10.8,11.62,10.38,11.56,7.53488,16071900.0,179474000.0,5.46878,14.8533264811,-0.480601172691,4622770.0,False
145618,2016-05-03,300277.SZ,14.7,15.74,14.35,15.19,6.14955,22401900.0,334672000.0,6.70215,15.4644191988,-0.547694552384,1188010.0,False
145669,2016-05-03,300328.SZ,14.83,16.04,14.33,15.53,4.01875,8184480.0,124814000.0,2.02988,11.9069814552,-0.423458875503,1996740.0,False
145824,2016-05-03,300485.SZ,47.8,49.97,47.04,49.97,4.40869,3045160.0,148888000.0,5.0753,12.1836419175,-0.472720653797,943920.0,False
146806,2016-05-03,603019.SH,35.11,36.95,34.6,36.46,4.11194,16210600.0,583404000.0,4.51888,16.6667316417,-0.386262446029,3644580.0,False
148656,2016-05-04,300476.SZ,21.0,23.43,20.8,23.43,10.0,19575100.0,442776000.0,21.3527,13.3591292724,-0.554486509099,2035220.0,False
150564,2016-05-05,002323.SZ,15.32,16.25,15.2,16.19,4.38427,31543700.0,499344000.0,12.0676,14.3366417523,-0.598143367752,5770970.0,False
150824,2016-05-05,002584.SZ,14.21,15.28,14.08,15.1,5.6683,13661000.0,201065000.0,5.30899,14.1999688272,-0.521523519812,1812440.0,False
150841,2016-05-05,002601.SZ,14.13,15.27,14.1,15.1,6.11384,83932400.0,1247450000.0,14.5532,13.3045739817,-0.645598141151,11749200.0,False
150877,2016-05-05,002637.SZ,12.5,13.22,12.28,12.95,4.18343,13447400.0,172603000.0,5.94948,13.6568322767,-0.439866779126,1440410.0,False
150901,2016-05-05,002661.SZ,18.5,20.42,18.1,20.42,10.0216,19346400.0,379188000.0,7.86488,15.5256080884,-0.581394395359,1565680.0,False
151271,2016-05-05,300247.SZ,8.38,9.24,8.34,8.95,5.29412,42497000.0,374588000.0,11.4755,17.205733328,-0.429081746563,7515400.0,False
151280,2016-05-05,300256.SZ,11.5,12.28,11.33,12.07,4.1415,25287600.0,301841000.0,8.6046,19.4058476064,-0.423948837875,4622770.0,False
151409,2016-05-05,300386.SZ,22.8,25.26,22.63,24.61,5.17094,23310000.0,563268000.0,14.9678,19.6051406548,-0.431665973858,3952780.0,False
151413,2016-05-05,300390.SZ,13.79,15.17,13.79,15.17,10.0073,13401400.0,197233000.0,11.2101,19.8636921732,-0.510012919897,1896200.0,False
151429,2016-05-05,300406.SZ,21.06,22.46,21.01,22.4,5.91017,8236980.0,179944000.0,4.01165,13.6122347947,-0.4355407721,945704.0,False
151442,2016-05-05,300419.SZ,47.03,52.53,46.36,52.53,10.0105,18143400.0,928089000.0,22.2282,16.2888987555,-0.695863500436,1303270.0,False
151498,2016-05-05,300476.SZ,24.58,25.77,24.33,25.77,9.9872,20649800.0,517880000.0,22.525,19.9389364259,-0.493135596554,2035220.0,False
152579,2016-05-05,603718.SH,18.99,20.9,18.18,20.9,10.0,5658110.0,115517000.0,8.08302,11.3850008052,-0.491892154718,839735.0,False
152617,2016-05-05,603998.SH,16.59,17.75,16.59,17.75,9.97522,7301080.0,128296000.0,8.1371,13.8350412526,-0.604751884387,1875260.0,False
153169,2016-05-06,002085.SZ,16.87,18.38,16.79,17.7,5.54562,27617600.0,485890000.0,1.66825,9.9572936295,-0.445566884368,1497140.0,False
157933,2016-05-09,600845.SH,20.5,22.31,20.3,21.24,4.73373,9343540.0,202412000.0,3.94496,13.810809181,-0.462448592218,1010890.0,False
160314,2016-05-10,600298.SH,14.79,15.86,14.66,15.54,6.07509,30836900.0,470499000.0,3.80364,15.126476997,-0.568195395751,4904610.0,False
161999,2016-05-11,002385.SZ,7.8,8.46,7.77,8.26,7.27273,112801000.0,920799000.0,4.73517,18.0749187572,-0.241471141926,12089000.0,False
164516,2016-05-12,002056.SZ,11.5,12.43,11.25,12.41,5.43755,37266800.0,449373000.0,4.5357,14.9678321799,-0.467678977395,8789080.0,False
164866,2016-05-12,002407.SZ,38.22,42.9,37.63,42.3,7.85314,124872000.0,5096450000.0,26.6297,9.87601094644,-0.546061845049,25133800.0,False
165865,2016-05-12,600136.SH,22.1,25.92,22.1,25.92,10.017,3021880.0,73061300.0,2.50721,5.75410162241,-0.481537784534,1272900.0,False
167583,2016-05-13,002279.SZ,19.0,21.01,18.76,20.05,4.97382,23310700.0,478369000.0,12.7772,11.4508736203,-0.591495777431,2089950.0,False
167813,2016-05-13,002509.SZ,8.61,9.03,8.55,8.98,5.2755,18950700.0,168349000.0,2.99641,17.7818913229,-0.443842318769,5068800.0,False
168356,2016-05-13,300267.SZ,13.28,14.35,13.28,14.26,5.62963,7299330.0,101099000.0,0.639726,10.8109015732,-0.473295412573,1454690.0,False
170001,2016-05-16,000795.SZ,6.01,6.49,5.91,6.44,4.37601,41961800.0,264315000.0,6.42807,12.0951849639,-0.485273548336,8515700.0,False
170308,2016-05-16,002158.SZ,9.58,10.12,9.47,10.05,4.6875,5192330.0,51187600.0,1.0932,17.112117826,-0.410660880783,1561380.0,False
170633,2016-05-16,002484.SZ,11.08,11.89,11.07,11.8,4.14828,5677880.0,65508700.0,1.15892,17.5309795381,-0.341830047132,2359240.0,False
171016,2016-05-16,300081.SZ,14.33,15.31,14.33,15.31,9.98563,12339000.0,184738000.0,5.38417,5.51555090976,-0.655498301118,3025420.0,False
171349,2016-05-16,300416.SZ,26.25,27.85,26.25,27.56,4.03926,1867110.0,50973900.0,3.06486,12.7136736915,-0.48701721731,670532.0,False
173014,2016-05-17,002019.SZ,16.2,17.83,16.11,17.07,4.59559,34777400.0,593693000.0,6.21444,9.78480875858,-0.581361128142,6031990.0,False
173861,2016-05-17,300081.SZ,16.84,16.84,16.4,16.84,9.99347,14937600.0,251352000.0,6.51806,10.937129333,-0.603559489618,3025420.0,False
174213,2016-05-17,300435.SZ,21.37,23.29,21.17,22.11,4.44025,7547340.0,170577000.0,9.42724,9.12423979142,-0.675175377383,1201270.0,False
175339,2016-05-17,603778.SH,26.86,28.67,26.11,28.18,7.928,6984580.0,194478000.0,34.9229,9.95780436881,-0.560860824983,1744260.0,False
178840,2016-05-19,002153.SZ,23.71,25.64,23.71,25.09,7.63621,27597000.0,696430000.0,5.6417,15.1006350257,-0.609043879332,2196540.0,False
182505,2016-05-20,300187.SZ,12.33,13.52,12.25,13.52,10.0081,13443800.0,172675000.0,2.26837,16.8948603247,-0.606364549517,2228800.0,False
182535,2016-05-20,300217.SZ,4.26,4.68,4.22,4.58,7.00935,72021300.0,324353000.0,8.2762,16.5450098768,-0.558149630987,9790990.0,False
182677,2016-05-20,300359.SZ,25.5,27.87,25.41,27.87,9.98421,14886900.0,397318000.0,5.73881,15.5421922794,-0.531502151694,1706980.0,False
183111,2016-05-20,600335.SH,11.3,11.97,11.25,11.88,5.03979,5082820.0,59603800.0,0.884337,11.016799459,-0.321782319527,2554690.0,False
183853,2016-05-20,603588.SH,26.02,27.38,26.0,27.33,5.07497,1450920.0,39046600.0,1.19537,3.76135505944,-0.488254955014,776027.0,False
185067,2016-05-23,002688.SZ,8.91,9.4,8.84,9.31,4.48934,15763700.0,144561000.0,2.98205,15.8581233379,-0.557467439871,2990060.0,False
