bid_spread, ask_spread, long_bid_spread, short_ma_bid_spread, long_ask_spread, short_ma_ask_spread, std
100.0,100.0,87.8616914598,87.323987227,85.5029903519,84.530052323,4.03026742978
100.0,100.0,87.8970354026,87.4966332123,85.4946764618,84.560371528,3.86939558875
95.0,95.0,87.931795148,87.658140747,85.5691446194,84.9113153004,3.69966214674
95.0,95.0,87.9659803522,87.8092284408,85.6423818984,85.2396175391,3.63981646363
90.0,90.0,87.9996005117,87.9505685413,85.7144086439,85.5467389882,3.57848509226
100.0,95.0,88.032664966,88.0827899258,85.7852448647,85.8340461502,3.57848509226
95.0,95.0,88.0651829005,88.2064808983,85.7722656107,85.7802367212,3.39014093447
90.0,90.0,88.0971633484,88.3221918081,85.7595008899,85.7298988682,3.32263909499
90.0,90.0,88.1286151939,88.4304374979,85.8295917843,86.0053892638,3.32263909499
90.0,90.0,88.1595471741,88.5316995948,85.8158795234,85.9405254403,3.32263909499
90.0,90.0,88.1073232539,88.303848008,85.8023939114,85.8798463796,3.31662479036
90.0,90.0,88.055962539,88.0906965237,85.7891312021,85.8230820971,3.31007510824
90.0,90.0,88.0054507615,87.8912967479,85.7760877112,85.7699800263,3.30298686377
90.0,90.0,87.9557738894,87.7047614739,85.8459044432,86.0428845407,3.29535658162
85.0,85.0,87.9069181226,87.5302607336,85.9145671797,86.2981823123,3.28718048722
90.0,90.0,87.8588698892,87.3670181056,85.9820949949,86.5370092599,3.28718048722
90.0,90.0,87.8942604695,87.5368879053,86.0485066479,86.7604280173,3.28718048722
90.0,90.0,87.8464214535,87.3732177178,86.0311759595,86.6468520162,3.278454497
90.0,85.0,87.8820177931,87.5426875425,86.0967763569,86.8631841442,3.278454497
95.0,90.0,87.9170257635,87.7012238301,86.1612924501,87.0655593607,3.278454497
90.0,90.0,87.9514550897,87.8495319701,86.2247421617,87.2548781116,3.20481408717
90.0,90.0,87.9853153361,87.988271843,86.2871431177,87.4319827496,3.20481408717
85.0,85.0,88.0186159091,88.1180607563,86.3485126529,87.5976612819,3.20481408717
90.0,90.0,88.0513660594,88.2394761914,86.4088678157,87.7526508766,3.21428020282
90.0,90.0,88.0835748848,88.3530583726,86.4682253725,87.8976411426,3.21428020282
90.0,90.0,88.0326067049,88.136732026,86.4439571845,87.7106965528,3.20481408717
90.0,90.0,88.0651256024,88.256942863,86.5027347517,87.8583935494,3.20481408717
95.0,90.0,88.0971069974,88.3693981622,86.5605407889,87.9965617075,3.20481408717
95.0,90.0,88.1285597743,88.4745982807,86.6173913543,88.1258157909,3.12888647214
95.0,90.0,88.1594926706,88.5730112949,86.673302241,88.2467309011,3.05050086962
90.0,90.0,88.1899142793,88.6650750823,86.7282889809,88.3598450365,2.96946263377
90.0,90.0,88.1371884235,88.4286186254,86.7823668489,88.4656614858,2.9568658332
85.0,85.0,88.0026894412,87.8848367786,86.6702616118,87.919489777,3.0
90.0,85.0,87.9530582108,87.6987182768,86.7252986099,88.053716243,3.0
90.0,90.0,88.0695365875,88.1697687105,86.8620705337,88.5018635822,3.0819253542
90.0,85.0,88.1014450736,88.2878481485,86.9965817646,88.9210981898,3.0819253542
90.0,85.0,88.1328261468,88.3983095583,87.0462250412,88.9907047582,3.0819253542
85.0,80.0,88.1636885246,88.5016444255,87.0950477678,89.0558205802,3.0819253542
90.0,90.0,88.2766854084,88.9208931723,87.1430635072,89.1167353815,3.17296522725
85.0,85.0,88.3051699471,88.9905129676,87.1902855979,89.1737201956,3.17296522725
85.0,85.0,88.4158282951,89.3782218084,87.3193717864,89.5496092152,3.25933488443
85.0,85.0,88.4420129514,89.4183365304,87.3636796908,89.5786666852,3.26917420766
85.0,85.0,88.4677648034,89.4558632059,87.4072552331,89.6058494797,3.278454497
85.0,90.0,88.493091005,89.4909688055,87.4501105185,89.6312785456,3.28718048722
85.0,85.0,88.5179985917,89.5238095277,87.4922574521,89.6550670265,3.29535658162
85.0,85.0,88.6251391109,89.8771121389,87.6163523702,89.9999014119,3.37242700275
85.0,85.0,88.7305087124,90.2076210331,87.7383961327,90.3224884176,3.44576027734
85.0,85.0,88.8341366675,90.5168067729,87.8584226429,90.6242633584,3.51559027761
80.0,85.0,88.8534071358,90.4834644005,87.8938206157,90.583988303,3.51978534699
80.0,85.0,88.872359084,90.4522731488,87.9286334981,90.5463116383,3.46710734379
80.0,80.0,88.8909977768,90.423094236,87.962870961,90.5110657261,3.41158158174
85.0,85.0,88.9093283921,90.3957978337,87.9965425153,90.4780937438,3.35306658979
85.0,85.0,88.927356022,90.3702624896,88.0296575151,90.4472489861,3.3538431521
85.0,85.0,88.9450856745,90.346374587,88.1448697875,90.740974858,3.35410196625
85.0,85.0,88.9625222749,90.3240278395,88.2581777249,91.0157506736,3.3538431521
85.0,85.0,89.0623152952,90.6257034627,88.3696128039,91.2727990172,3.41336222319
85.0,85.0,89.160458844,90.9079161426,88.4792059807,91.5132635968,3.46986030779
85.0,85.0,89.2569801854,91.1719215527,88.5869877,91.7382143325,3.52348273099
85.0,85.0,89.2692615047,91.0963137106,88.6929879033,91.9486521175,3.51978534699
85.0,85.0,89.363984455,91.3481644389,88.7972360371,92.1455132712,3.5697416651
80.0,80.0,89.4571417367,91.5837667332,88.8997610613,92.3296737053,3.61708906904
85.0,80.0,89.5487592287,91.8041688795,89.000591457,92.5019528211,3.59759757801
85.0,80.0,89.6388623819,92.0103515324,89.0997552346,92.6631171552,3.63981646363
85.0,80.0,89.7274762269,92.2032320787,89.1972799414,92.8138837904,3.67966446236
80.0,80.0,89.731980752,92.0610880736,89.2105480416,92.6323429007,3.67045259092
85.0,80.0,89.7364108223,91.9281146495,89.2235968343,92.4625143264,3.59301018955
85.0,80.0,89.8234122963,92.1263008012,89.2364299444,92.3036424344,3.62859017618
85.0,80.0,89.9089757294,92.3117007495,89.2490509371,92.1550203419,3.66192875712
85.0,80.0,89.9931248909,92.4851394108,89.2614633183,92.0159867714,3.69308663436
85.0,80.0,89.9932385291,92.3248078359,89.2736705362,91.8859231087,3.67966446236
85.0,80.0,89.9107056608,91.8522395884,89.2030313538,91.441670005,3.67966446236
85.0,80.0,89.8295369722,91.410159615,89.1335597611,91.0260783917,3.67966446236
85.0,80.0,89.7497099148,90.9966009301,89.0652364593,90.6372991406,3.67966446236
85.0,80.0,89.6712023129,90.6097234508,88.9980424682,90.2736024219,3.67966446236
85.0,85.0,89.5939923573,90.2478058088,88.9319591217,89.9333700076,3.67966446236
85.0,80.0,89.6007032275,90.2318183373,88.9496126899,89.9376687168,3.66571957465
90.0,85.0,89.524658546,89.8942816703,88.8843298355,89.6191094447,3.66571957465
85.0,75.0,89.4498708014,89.5785215626,88.8201260366,89.3211023838,3.67966446236
90.0,85.0,89.376319218,89.2831330747,88.6743388294,88.7197409397,3.67966446236
90.0,85.0,89.3039833631,89.0068019086,88.6136059562,88.4797576532,3.69308663436
90.0,85.0,89.3154877703,89.0708792048,88.5538769321,88.2552571595,3.69308663436
85.0,85.0,89.3268020221,89.1308224819,88.4951351646,88.0452405685,3.69308663436
85.0,80.0,89.3379292614,89.1868984508,88.5200089635,88.1713540802,3.67966446236
85.0,85.0,89.3488725794,89.2393566153,88.5444716253,88.2893312364,3.66571957465
85.0,85.0,89.3596350161,89.288430382,88.5685299455,88.399696963,3.65124598216
85.0,80.0,89.4528641894,89.6569187445,88.6748352357,88.8255229654,3.67777672877
85.0,85.0,89.5445523846,90.0016336642,88.7793834136,89.2238763225,3.70224218849
85.0,80.0,89.6347250724,90.3241089117,88.8822035225,89.596529463,3.72468305885
85.0,80.0,89.6407626745,90.3031986593,88.9006794973,89.6225598202,3.70716273659
85.0,80.0,89.7293451097,90.6062181006,88.9188500841,89.6469107995,3.7267799625
85.0,80.0,89.7338187442,90.5671072554,88.9367203307,89.669690748,3.70786513898
85.0,80.0,89.7382184344,90.5305196906,88.8716505732,89.3684203771,3.68838266272
85.0,80.0,89.7425454024,90.4962926137,88.8903009769,89.4091674496,3.66832348931
85.0,80.0,89.8294454784,90.7868543806,88.9912877376,89.7698663238,3.6834370272
90.0,85.0,89.8322645614,90.7360895819,89.0079606676,89.7847136577,3.66192875712
90.0,85.0,89.9176816761,91.0111805766,89.10700264,90.1211837443,3.69661068488
90.0,85.0,90.0016869377,91.2685237652,89.2044075551,90.4359460834,3.73050488093
90.0,85.0,90.0843036825,91.5092641674,89.3002024715,90.7304011748,3.7636326276
90.0,85.0,90.0829102332,91.4118922857,89.3944140009,91.0058591635,3.7636326276
85.0,85.0,90.0815398161,91.3208024608,89.4044236868,90.9409650239,3.7636326276
85.0,85.0,90.0801920506,91.2355893988,89.4142679234,90.880257603,3.74072928124
85.0,85.0,90.0788665621,91.1558739537,89.4239494453,90.8234667899,3.71721782162
85.0,85.0,90.0775629826,91.0813014406,89.4334709421,90.7703399003,3.69308663436
85.0,80.0,90.0762809498,91.0115400573,89.4428350588,90.7206405519,3.66832348931
85.0,80.0,90.0750201077,90.9462794084,89.4520443966,90.674147613,3.64291549907
85.0,80.0,89.9911354778,90.5626484789,89.378456886,90.3080735735,3.64291549907
85.0,85.0,89.9086373707,90.2037679318,89.3060856978,89.9656172139,3.64291549907
85.0,80.0,89.8275028687,89.8680409685,89.3175553556,89.9678354582,3.64291549907
80.0,85.0,89.830354061,89.8765544544,89.3288354324,89.9699105899,3.61684907374
85.0,85.0,89.8331581261,89.8845186832,89.3399290616,89.9718518422,3.50371826303
85.0,85.0,89.835915843,89.8919690907,89.3508393251,89.9736678523,3.47510991033
85.0,85.0,89.9212726059,90.2215194719,89.4442138817,90.2979473457,3.47610893577
85.0,85.0,90.0052185133,90.5298085383,89.5360450572,90.6013055815,3.47510991033
85.0,85.0,90.087776885,90.8182079874,89.626358362,90.8850923182,3.47211110933
85.0,85.0,90.0863260273,90.7654203753,89.715178885,91.1505702331,3.43970888626
90.0,85.0,90.0848991509,90.7160384156,89.719886672,91.0763398955,3.40648890599
90.0,85.0,90.0834958591,90.6698423888,89.8071612725,91.3294792571,3.40648890599
90.0,85.0,90.0821157623,90.6266267508,89.8103486894,91.2437064018,3.40648890599
95.0,95.0,90.0807584769,90.5861992185,89.8134834219,91.1634672791,3.40648890599
95.0,85.0,90.0794236261,90.5483799141,89.8165663405,91.088404874,3.37859890421
90.0,85.0,90.160755467,90.83558121,89.9022429299,91.3407658499,3.37859890421
90.0,90.0,90.1580983518,90.7816727448,89.9038587493,91.2542648273,3.37859890421
90.0,90.0,90.1554851559,90.7312422451,89.8228032327,90.8507638707,3.37859890421
90.0,90.0,90.1529151533,90.6840653261,89.8257321049,90.795875879,3.37859890421
90.0,90.0,90.2330322582,90.9625127244,89.828612566,90.7445290481,3.40648890599
90.0,85.0,90.2291804854,90.9004151293,89.8314454161,90.696494916,3.40648890599
90.0,85.0,90.1427477501,90.5197431855,89.8342314423,90.6515597601,3.43970888626
90.0,90.0,90.1403882831,90.486211367,89.8369714185,90.6095236466,3.43970888626
90.0,85.0,90.1380678157,90.4548428917,89.8396661058,90.5701995403,3.43970888626
85.0,85.0,90.2184303311,90.7480788342,89.8423162528,90.5334124732,3.46710734379
85.0,85.0,90.2974645405,91.0223963288,89.8449225957,90.4989987653,3.46008991534
85.0,85.0,90.3751923993,91.2790159205,89.8474858586,90.4668052965,3.45104654014
85.0,90.0,90.4516355002,91.5190794095,89.8500067535,90.4366888258,3.43996124009
85.0,90.0,90.4441704506,91.4210742863,89.7698413526,90.085934708,3.40317458004
85.0,90.0,90.3541841621,91.0068114291,89.6910009997,89.7578098881,3.40317458004
90.0,90.0,90.2656852504,90.6192752079,89.6134637931,89.4508544115,3.40317458004
85.0,85.0,90.1786491305,90.2567413235,89.5372081932,89.163702514,3.43996124009
90.0,90.0,90.1756962523,90.2401773671,89.4622130164,88.8950765453,3.40317458004
90.0,90.0,90.1727921821,90.2246820531,89.3884574294,88.6437812843,3.40317458004
90.0,90.0,90.1699361129,90.2101864368,89.315920943,88.4086986208,3.40317458004
90.0,90.0,90.0844826235,89.8740453764,89.2445834067,88.1887825808,3.43996124009
90.0,90.0,90.0830862165,89.8821714811,89.1744250033,87.9830546723,3.43996124009
90.0,90.0,90.0817128906,89.889773321,89.1054262429,87.7905995322,3.43996124009
90.0,90.0,90.0803622643,89.8968847197,89.0375679579,87.6105608527,3.43996124009
85.0,85.0,90.1616785905,90.2261179636,88.9708312974,87.4421375719,3.46385102002
90.0,90.0,90.2416508452,90.534110353,88.9051977223,87.2845803092,3.44978864087
90.0,90.0,90.2376566163,90.4996516206,88.9232936277,87.4597686763,3.44978864087
90.0,90.0,90.2337284078,90.4674160321,88.8584457991,87.301073923,3.44978864087
90.0,90.0,90.2298651283,90.4372601591,88.7946698355,87.1526175409,3.44978864087
90.0,90.0,90.1434210766,90.0864691811,88.649303392,86.6911583447,3.48707932548
85.0,90.0,90.0584058522,89.7583098791,88.5063396995,86.2594707096,3.52348273099
80.0,80.0,89.9747958381,89.451322145,88.4483836714,86.1782145347,3.52348273099
85.0,90.0,89.8925678078,89.1641400711,88.3913855942,86.1022006938,3.42681419916
95.0,95.0,89.8943435465,89.2180665181,88.5006188902,86.6762522619,3.38886042793
90.0,95.0,89.8960899341,89.2685138395,88.4427574209,86.5681069547,3.36547008438
90.0,90.0,89.8978074559,89.315706495,88.3858523396,86.4669387641,3.36547008438
90.0,90.0,89.8994965888,89.3598544631,88.24724321,86.0497169083,3.36547008438
95.0,90.0,89.8185131742,89.07857353,88.1109251404,85.6594125917,3.40317458004
90.0,90.0,89.7388683283,88.8154397539,87.9768602621,85.2942891987,3.41539610522
95.0,95.0,89.6605399262,88.5692823504,87.8450113321,84.9527221536,3.45104654014
90.0,90.0,89.5835062084,88.3390060697,87.7153417233,84.6331916921,3.46008991534
90.0,90.0,89.5077457752,88.1235863233,87.5878154138,84.334276099,3.49379410129
90.0,90.0,89.4332375806,87.922064625,87.4623969772,84.054645383,3.52668399492
90.0,90.0,89.3599609263,87.7335443266,87.3390515727,83.7930553583,3.5587821731
95.0,95.0,89.2878954565,87.5571866281,87.2177449351,83.5483421093,3.59010987142
95.0,95.0,89.2170211514,87.3922068457,87.181087994,83.6419974571,3.59301018955
95.0,95.0,89.1473183225,87.2378709201,87.1450369528,83.7296105244,3.59397644214
90.0,90.0,89.0787676064,87.0934921511,87.1095817966,83.8115711357,3.59301018955
90.0,90.0,89.01134996,86.9584281414,87.074712676,83.8882439657,3.62068708949
90.0,90.0,88.9450466549,86.8320779387,87.0404199045,83.9599701614,3.64767810471
90.0,90.0,88.7971946441,86.3912987168,87.0066939556,84.0270688607,3.75555144641
90.0,90.0,88.6517864681,85.9789568641,86.8908808324,83.7672579665,3.85861230093
90.0,95.0,88.5914263612,85.9157983568,86.8596266037,83.8467897106,3.88171461256
90.0,95.0,88.532063942,85.8567145918,86.8288889739,83.9211903744,3.90423559171
95.0,95.0,88.4736827198,85.8014426827,86.7986594041,83.9907909954,3.92618524213
95.0,95.0,88.4989111046,86.0723173483,86.8515741247,84.3784818989,3.89444048185
95.0,95.0,88.5237224913,86.3257162291,86.9036142218,84.7411604861,3.86198531271
90.0,95.0,88.5481237725,86.5627667949,86.954794152,85.0804404547,3.82880166922
95.0,95.0,88.4894770985,86.4619431307,86.9224835049,85.075250748,3.84937765533
95.0,95.0,88.5144444192,86.6902048642,86.9733515461,85.3929765062,3.81517438075
95.0,95.0,88.5389990569,86.9037400343,86.9407341652,85.3676231832,3.78020244902
95.0,95.0,88.5631478328,87.1034987418,86.9086559145,85.3439055585,3.74444032311
95.0,95.0,88.5868974554,87.2903697907,86.8771078829,85.3217181031,3.70786513898
90.0,90.0,88.5276098942,87.1426039977,86.8460813063,85.3009620964,3.68908864084
90.0,90.0,88.4693022926,87.0043714817,86.7329229376,84.9589645418,3.70716273659
95.0,90.0,88.4119584531,86.8750571926,86.6216349552,84.6390313456,3.72468305885
95.0,90.0,88.2729178175,86.4315051157,86.5121864435,84.3397390007,3.77399729141
95.0,90.0,88.3014646304,86.6617305921,86.5698362544,84.7049171297,3.73399361721
90.0,90.0,88.2468949671,86.5545221668,86.5438885477,84.7239547342,3.70786513898
85.0,85.0,88.2758719098,86.7768110592,86.5183697287,84.7417641062,3.70786513898
85.0,85.0,88.1390806386,86.3395974425,86.4932727084,84.7584244865,3.77767565221
85.0,85.0,88.0871950082,86.2531718011,86.4685905149,84.7740100035,3.77767565221
85.0,85.0,88.0361669915,86.1723220074,86.4443162915,84.7885900032,3.77767565221
85.0,85.0,87.9859824132,86.0966883295,86.4204432949,84.8022293579,3.77767565221
90.0,90.0,87.9366273319,86.0259342438,86.3969648934,84.8149887541,3.77767565221
85.0,85.0,87.8880880372,85.9597449377,86.3738745646,84.8269249635,3.79120876356
85.0,85.0,87.922995673,86.2204065546,86.4338105222,85.1606717401,3.77767565221
85.0,80.0,87.957326323,86.464251293,86.4101111747,85.1503058214,3.7636326276
85.0,85.0,87.9084448962,86.3697834677,86.386803552,85.1406086716,3.7636326276
90.0,85.0,87.8603714268,86.2814103407,86.3638811792,85.1315371444,3.7636326276
90.0,85.0,87.8130925602,86.1987387059,86.3413376887,85.123050877,3.77767565221
90.0,90.0,87.6839505345,85.7988200797,86.2365221897,84.7925314656,3.85861230093
90.0,90.0,87.6395877157,85.7472833003,86.2160838064,84.8059165323,3.8709656418
90.0,90.0,87.5959581667,85.6990714745,86.1959832476,84.8184380464,3.88283258574
95.0,95.0,87.6356943953,85.9765507342,86.1762149294,84.8301517208,3.88283258574
95.0,95.0,87.5094845706,85.5909668159,86.0741287323,84.5185290291,3.91555835383
95.0,95.0,87.3853608587,85.2302592794,85.9737299102,84.2270110273,3.94405318873
90.0,90.0,87.4285780346,85.5379844872,85.957635201,84.2768812836,3.89956372204
95.0,90.0,87.471080877,85.8258564557,85.94180652,84.323534104,3.89956372204
90.0,90.0,87.5128811931,86.0951560392,85.9262394701,84.367177065,3.85411035995
90.0,85.0,87.5539905948,86.3470814561,85.9109297267,84.4080043511,3.85411035995
90.0,90.0,87.5944205024,86.5827536202,85.9785176651,84.768778264,3.85411035995
95.0,95.0,87.634182147,86.8032211286,86.0449884475,85.1062764405,3.85411035995
90.0,90.0,87.7559312024,87.3320455719,86.1103605393,85.4220005411,3.85411035995
95.0,95.0,87.7930232486,87.504171664,86.0920074726,85.3947746997,3.85411035995
95.0,95.0,87.8295022032,87.665192847,86.0739577623,85.3693053643,3.80765858355
95.0,95.0,87.8653781998,87.8158255665,86.0562063943,85.3454792117,3.76017139089
90.0,95.0,87.7353719486,87.3115787558,85.9561038093,85.0006095852,3.78020244902
90.0,90.0,87.7728038172,87.4850252877,85.9403004405,85.0005702571,3.78020244902
90.0,90.0,87.8096169773,87.6472817207,86.0074029126,85.3231141115,3.78020244902
90.0,90.0,87.8458216553,87.7990699968,86.0733962529,85.6248486849,3.78020244902
90.0,90.0,87.881427909,87.9410654809,86.1382987941,85.9071165117,3.78020244902
90.0,90.0,87.9990902576,88.3964806111,86.2847731942,86.4937541561,3.82880166922
90.0,90.0,88.114807774,88.8225141201,86.4288265299,87.0425442106,3.876343853
85.0,85.0,88.2286126042,89.2210615962,86.5704988186,87.555928455,3.92286743198
85.0,85.0,88.3405363628,89.593896332,86.7098294167,88.0361911354,3.96074487944
85.0,90.0,88.4506101419,89.9426772138,86.8468570296,88.4854691266,3.99652626943
90.0,90.0,88.5588645197,90.2689561032,86.9816197233,88.905761441,4.03026742978
90.0,90.0,88.665329569,90.5741847417,87.1141549345,89.2989381223,4.07205073915
90.0,90.0,88.7700348653,90.85972121,87.2444994811,89.666748566,4.11298755975
95.0,95.0,88.8730094957,91.1268359706,87.3726895723,90.0108293037,4.15310292298
95.0,95.0,88.974282066,91.3767175209,87.4161161909,90.0101306389,4.15310292298
95.0,95.0,89.0738807095,91.6104776808,87.5414696423,90.3320576945,4.15310292298
90.0,95.0,89.2544777226,92.1517371853,87.6647511358,90.6332152626,4.24182219754
90.0,90.0,89.2668004049,92.0129154314,87.7033502906,90.592362665,4.24182219754
90.0,95.0,89.3615640345,92.2056305649,87.7413114428,90.5541457189,4.27991919706
90.0,90.0,89.4547613232,92.3859124639,87.778645138,90.5183943822,4.317277949
90.0,90.0,89.5464181609,92.5545632727,87.8153617473,90.4849495833,4.35391745698
90.0,90.0,89.6365600094,92.7123333841,87.8514714705,90.4536625134,4.38985573036
95.0,95.0,89.7252119101,92.8599247787,87.8869843387,90.4243939642,4.42510985425
90.0,90.0,89.8123984901,92.9979941478,87.9219102174,90.3970137084,4.42510985425
90.0,85.0,89.8981439696,93.1271558157,88.038903437,90.6939805659,4.45969605342
90.0,90.0,89.9824721685,93.2479844728,88.0713182562,90.6492076262,4.49362975036
95.0,90.0,89.9001172566,92.7158564423,88.0205526652,90.2847426181,4.50616861153
90.0,90.0,89.8191235829,92.2180592524,87.9706261748,89.9437914814,4.48376701744
85.0,90.0,89.6568240196,91.4297973652,87.8388802877,89.3022565471,4.55216676125
90.0,90.0,89.5798517217,91.0149717287,87.7919566465,89.0246916086,4.55216676125
90.0,90.0,89.5041516933,90.6269090365,87.8284532309,89.0876147306,4.56264269183
95.0,90.0,89.512347533,90.5864632922,87.7817019378,88.8238976512,4.56264269183
95.0,90.0,89.5204079044,90.5486269508,87.7357233934,88.577194577,4.52692561851
95.0,90.0,89.5283350465,90.5132316637,87.6905048249,88.3464078301,4.49053789156
95.0,90.0,89.4534865333,90.1575392983,87.5633890427,87.8079299055,4.46261476665
90.0,85.0,89.3798751857,89.8247948274,87.4383743478,87.3041924923,4.43294954479
85.0,85.0,89.3074805545,89.5135177418,87.3154260114,86.832954267,4.44097086482
85.0,85.0,89.2362825288,89.2223230488,87.194509879,86.3921185078,4.44097086482
85.0,85.0,89.16626133,88.9499151101,87.1582369884,86.3023044105,4.44097086482
90.0,85.0,89.0973975063,88.6950818772,87.0399190217,85.895704126,4.44097086482
90.0,85.0,89.0296719277,88.456689498,86.9235567238,85.5153361179,4.44858747869
90.0,85.0,88.9630657801,88.2336772724,86.8091177697,85.1595079812,4.45580146176
85.0,85.0,88.8975605606,88.0250529322,86.7792149967,85.1492171437,4.46261476665
90.0,85.0,88.833138072,87.8298882269,86.7498064843,85.1395902312,4.46261476665
90.0,85.0,88.6871357899,87.3247341477,86.638239435,84.8080037647,4.52136133629
90.0,85.0,88.5435467685,86.8521706543,86.5285164691,84.4978099734,4.57783761423
95.0,85.0,88.4849757476,86.7326757734,86.420607106,84.2076286848,4.58257569496
95.0,85.0,88.4273728426,86.6208902396,86.3144813687,83.9361687697,4.54529671443
90.0,90.0,88.2880774238,86.1937360306,86.2101097758,83.6822223974,4.55502622263
90.0,85.0,88.2337290366,86.1167208029,86.1074633333,83.4446596621,4.55750297129
90.0,85.0,88.262923598,86.3672549446,86.0891581542,83.5450042,4.55750297129
85.0,80.0,88.2089909765,86.2790449482,85.988510912,83.3162942516,4.55959763088
85.0,80.0,88.1559498034,86.1965259193,85.8895272605,83.1023397838,4.55959763088
85.0,85.0,88.0211407157,85.7967500535,85.7921797025,82.90218883,4.60675832036
85.0,85.0,87.8885598774,85.4227661791,85.7790858231,83.0375314861,4.65306798432
90.0,95.0,87.758170458,85.0729102966,85.7662083715,83.164142358,4.69855178634
90.0,85.0,87.6299362355,84.7456257613,85.7535437703,83.2825847865,4.74341649025
90.0,85.0,87.4211769589,84.1168757122,85.5757992452,82.7482244777,4.87179381748
90.0,80.0,87.381157505,84.1738514727,85.5662819023,82.8935003179,4.87054639873
85.0,80.0,87.4244441578,84.5497320228,85.5569218709,83.0294035232,4.87054639873
85.0,80.0,87.3843707007,84.5787815698,85.5477165507,83.1565387797,4.87054639873
85.0,80.0,87.3449596147,84.6059569524,85.5386633846,83.2754717617,4.87054639873
85.0,80.0,87.3061999517,84.6313790845,85.5297598575,83.386731648,4.87054639873
85.0,80.0,87.2680809442,84.655161079,85.5210034963,83.4908134772,4.87054639873
85.0,80.0,87.230592003,84.6774087513,85.5123918682,83.5881803496,4.87054639873
85.0,80.0,87.1110780856,84.3756404448,85.421277953,83.3566848432,4.91154394146
85.0,80.0,87.0761842329,84.4159217064,85.4143146811,83.4627051759,4.91154394146
85.0,85.0,86.9592225101,84.1310235318,85.3248218764,83.239304842,4.95185150558
85.0,85.0,86.9268386669,84.1870865298,85.2368082917,83.0303174328,4.95185150558
85.0,85.0,86.8123454658,83.9169519149,85.0676048489,82.5122324371,4.99148580641
85.0,85.0,86.6997447143,83.6642453398,84.9838427853,82.3501529251,5.0304627576
85.0,85.0,86.5890051323,83.4278424146,84.9014652186,82.1985301557,5.06879752341
80.0,85.0,86.4800959565,83.2066912911,84.9030938926,82.3792701457,5.10650456662
80.0,80.0,86.3729869324,82.999807982,84.9046956465,82.5483494911,5.10650456662
85.0,85.0,86.3502929336,83.1288526283,84.8236262969,82.3839398465,5.06879752341
85.0,85.0,86.1626847859,82.6044105233,84.6612523086,81.9075566306,5.1839428902
85.0,85.0,86.0608222274,82.4363840379,84.5842068159,81.7844884609,5.22015325446
90.0,90.0,85.9606433477,82.2791979709,84.5084348024,81.6693601731,5.25578385104
90.0,90.0,85.8621203171,82.1321529406,84.4339152189,81.5616595168,5.28608629643
90.0,90.0,85.7652257664,81.9945946863,84.360627364,81.4609072899,5.31490958426
85.0,85.0,85.6699327785,81.8659111582,84.2885508786,81.3666552067,5.34227765616
90.0,90.0,85.5762148814,81.7455297931,84.2176657402,81.278483903,5.37483849887
90.0,85.0,85.4840460404,81.6329149678,84.1479522569,81.1960010706,5.39997427977
90.0,85.0,85.3934006513,81.527565615,84.1620356906,81.4414203563,5.42371336509
90.0,85.0,85.221608905,81.1064323495,84.0932417123,81.3484254946,5.51371396308
85.0,85.0,85.1353013198,81.0350496173,84.1082294526,81.5840109466,5.53382904406
85.0,80.0,85.0504203062,80.9682722226,84.1229694616,81.8043973371,5.56214886532
85.0,80.0,84.9669422846,80.905803047,84.054821206,81.6879846057,5.59001465909
80.0,80.0,84.884844065,80.8473641407,83.9877993679,81.5790823731,5.61743318212
90.0,90.0,84.8867474689,81.1152761316,83.9218853288,81.4772060909,5.59001465909
85.0,85.0,84.8886194116,81.365903478,83.939705406,81.7044831173,5.58022301426
90.0,85.0,84.890460413,81.6003613181,83.8745863084,81.5945164646,5.58022301426
80.0,85.0,84.8922709847,81.819692846,83.8931881876,81.8142250798,5.5701024826
85.0,85.0,84.8940516296,82.0248739527,83.9114825977,82.0197589456,5.54276304944
85.0,85.0,84.9784474704,82.5393982138,84.012119249,82.5346132072,5.5526207526
85.0,85.0,85.0614483387,83.0207273613,84.0284478564,82.6936704196,5.56214886532
85.0,85.0,85.0604326637,83.1484223703,84.0445065695,82.8424658764,5.56214886532
85.0,85.0,85.0594337767,83.2678789915,84.0602998494,82.9816616263,5.56214886532
90.0,90.0,84.9758067721,83.0570480888,84.0758320833,83.1118770053,5.59001465909
90.0,85.0,84.8935620321,82.8598191799,84.0084629579,82.9111107469,5.60737980998
85.0,85.0,84.8126767092,82.6753147167,83.9422073719,82.7232971503,5.62345657838
85.0,85.0,84.815772962,82.8252944124,83.9596915475,82.8701812051,5.62345657838
85.0,85.0,84.818818037,82.9655979987,83.8942421005,82.6850082241,5.62345657838
80.0,80.0,84.8218127802,83.0968497407,83.8298744624,82.5117818871,5.62345657838
85.0,85.0,84.8247580235,83.2196336284,83.8492153804,82.6723120879,5.5969982034
85.0,85.0,84.745009957,83.0119153298,83.7855919857,82.4999048565,5.62345657838
90.0,85.0,84.6665800403,82.8175982117,83.7230202173,82.3386206722,5.64948375223
80.0,80.0,84.5894464859,82.6358176819,83.6614826931,82.1877419191,5.66360211252
80.0,80.0,84.5135878663,82.4657649283,83.600962318,82.0465972792,5.66360211252
90.0,85.0,84.4389831082,82.30668332,83.5414422797,81.914558745,5.66360211252
